benchmark,二级行业,n_firms,actual_mean,predicted_mean,mean_gap,median_gap,positive_gap_share,actual_asset_weighted,predicted_asset_weighted,asset_weighted_gap,net_implied_gap_amount,positive_only_gap_amount,total_assets
Pooled_H_plus_CSI_nonSOE,公用事业Ⅱ,81,0.0512957901234568,0.09751517936758822,0.04621938924413142,0.04002238269819512,0.9506172839506173,0.04954858931659287,0.0908038831843307,0.04125529386773784,1053814928361.4169,1055977242816.5549,25543750378797.176
Pooled_H_plus_CSI_nonSOE,化工,35,0.13117034285714282,0.14359945154348744,0.012429108686344557,0.020722010180515518,0.5714285714285714,0.11563949858099856,0.12428007073455358,0.008640572153555015,19370018899.42122,87875862425.1565,2241751883462.0005
Pooled_H_plus_CSI_nonSOE,医药生物,42,0.13024395238095238,0.07701702420445673,-0.053226928176495644,-0.043908752380700224,0.21428571428571427,0.08064701717989751,0.08407277345546713,0.003425756275569611,7148774696.550623,53428546371.221176,2086772706958.5498
Pooled_H_plus_CSI_nonSOE,半导体,21,0.06462819047619048,0.08959133816712876,0.024963147690938294,0.014544434537884246,0.6190476190476191,0.06725346024491831,0.09199618630693958,0.02474272606202127,19120029204.513126,25527896263.966953,772753542054.5801
Pooled_H_plus_CSI_nonSOE,可选消费零售,7,0.1564017142857143,0.20634399119145724,0.04994227690574295,0.0827014088533525,0.7142857142857143,0.1421112998473441,0.20616795998752466,0.06405666014018055,28333941562.707275,34334741151.07215,442326239000.0
Pooled_H_plus_CSI_nonSOE,国防军工,35,0.03777714285714285,0.06407784114988223,0.02630069829273938,0.014257140801470147,0.7714285714285715,0.02869768412615546,0.0620755463775266,0.03337786225137114,66460001022.53224,69001773572.63249,1991140131204.84
Pooled_H_plus_CSI_nonSOE,建材Ⅱ,21,0.11978980952380952,0.16530504815906805,0.045515238635258526,0.05583330207452572,0.6666666666666666,0.12266443028133597,0.1889389751261443,0.06627454484480833,141522279958.94815,162762905944.22552,2135394219460.03
Pooled_H_plus_CSI_nonSOE,建筑,63,0.03173687301587302,0.0639443140500954,0.0322074410342224,0.03524450336227776,0.8888888888888888,0.02836293690445894,0.0673245613816679,0.03896162447720895,2791596260109.127,2821839823443.0884,71649893903733.45
Pooled_H_plus_CSI_nonSOE,房地产Ⅱ,21,0.019553476190476198,0.08373966444699821,0.064186188256522,0.06290496716205358,0.9523809523809523,0.026264690050954605,0.0859563529689812,0.05969166291802659,909849379685.6523,909888488791.7963,15242486726079.84
Pooled_H_plus_CSI_nonSOE,有色金属,63,0.08989398412698413,0.19775429545741957,0.10786031133043544,0.10870386019441344,0.9206349206349206,0.0900550154410051,0.19644502118419166,0.10639000574318656,739158419358.4138,747836334983.4456,6947630223299.91
Pooled_H_plus_CSI_nonSOE,机械,35,0.03275877142857143,0.09094263667512241,0.058183865246550975,0.05760449399072362,1.0,0.03606166138671246,0.0905350838432267,0.05447342245651424,443465151813.47186,443465151813.47186,8140945286988.109
Pooled_H_plus_CSI_nonSOE,汽车与零配件,28,0.0330705,0.08124073481205185,0.04817023481205185,0.044640902588953243,1.0,0.03226265632374354,0.08034166061500513,0.048079004291261586,488394798921.2134,488394798921.2134,10158172077826.9
Pooled_H_plus_CSI_nonSOE,煤炭Ⅱ,35,0.12269231428571428,0.11289257391779799,-0.009799740367916306,0.006993469725280033,0.6,0.12249722499666438,0.12842757503935928,0.005930350042694904,64327472014.638504,244704524319.54327,10847162739386.379
Pooled_H_plus_CSI_nonSOE,电信服务,28,0.04903707142857143,0.12490357879675239,0.07586650736818093,0.07748321825707838,1.0,0.06462058341492302,0.13284213927579602,0.068221555860873,1600550742955.8274,1600550742955.8274,23461070665405.16
Pooled_H_plus_CSI_nonSOE,电气设备,28,0.05691271428571428,0.0959250100265914,0.03901229574087712,0.03327026665099253,1.0,0.05031465230328064,0.08597145091164365,0.035656798608363016,89688842016.50842,89688842016.50842,2515336359879.2803
Pooled_H_plus_CSI_nonSOE,石油石化,28,0.08076425,0.14891801542269478,0.06815376542269477,0.07973549833357715,0.7857142857142857,0.07698108295872981,0.1741428426004472,0.0971617596417174,3811112431839.545,4057968408097.9814,39224407276000.0
Pooled_H_plus_CSI_nonSOE,硬件设备,42,0.08007357142857144,0.12241769285785908,0.04234412142928766,0.031671768565916525,0.8571428571428571,0.05289014596156866,0.11776386125233064,0.06487371529076198,300671498481.91675,312427819856.215,4634719888236.96
Pooled_H_plus_CSI_nonSOE,软件服务,14,0.08372742857142858,0.05579425774696824,-0.027933170824460323,-0.04067946434336579,0.21428571428571427,0.09847293400091658,0.06719001703759368,-0.0312829169633229,-4828025813.520969,570587284.5154321,154334259147.94
Pooled_H_plus_CSI_nonSOE,钢铁Ⅱ,21,0.05442204761904763,0.15197655992703601,0.09755451230798838,0.09055428479478488,1.0,0.04689983064444552,0.16284405271757835,0.11594422207313282,497003369962.12274,497003369962.12274,4286572983763.12
Pooled_H_plus_CSI_nonSOE,食品饮料,56,0.2178470357142857,0.16813723839615,-0.049709797318135726,-0.04769409839633369,0.2857142857142857,0.26449810647972366,0.18212593845000982,-0.08237216802971384,-373731873339.4506,60973849903.3277,4537113472655.42
