市场,证券代码,证券简称,一级行业,二级行业,行业全路径,企业所有制性质,资产总计_2020,营业收入_2020,归母净利润_2021,利息支出_2021,资产总计_2021,EBI_A_2021,FirmSize_2020,MarketShare_2020_二级行业,HHI_2020_二级行业,AssetTurnover_2020,WorkingCapitalRatio_2020,FixedAssetsRatio_2020,FinancialLeverage_2020,CurrentRatio_2020,CapexRatio_2020,Revenue Growth Rate
H,2551.HK,晶科电子股份,信息技术,半导体,信息技术--半导体--半导体材料与设备--半导体材料与设备Ⅳ,外资企业,,,85896000,2817000,1979856000,0.044807804,,,0.497663962,,,,,,,
H,2553.HK,首钢朗泽,材料,化工,材料--化工--多元化工Ⅲ--工业气体,地方国有企业,,,-45734000,2981000,1513750000,-0.028243105,,,0.271146269,,,,,,,
H,2555.HK,茶百道,可选消费,消费者服务,可选消费--消费者服务--酒店、餐馆与休闲--餐馆,民营企业,677559000,1080095000,755816000,2672000,1048340000,0.723513364,20.33400719,1,1,,0.277912329,0.025174191,0.787360215,1.474994324,0.020371658,
H,2558.HK,晋商银行,金融,银行,金融--银行--商业银行--区域性银行,公众企业,2.70944E+11,,1685628000,6804515000,3.03292E+11,0.027993342,26.32517651,,,,,0.005458391,0.922340401,,0.000818495,
H,2560.HK,海螺材料科技,材料,建材Ⅱ,材料--建材Ⅱ--建材Ⅲ--建材Ⅳ,地方国有企业,1002657000,1302400000,129651000,10073000,1660468000,0.084147361,20.72591931,0.002268283,0.329135889,,0.044969516,0.210130683,0.531587572,1.087701827,0.149998454,
H,2563.HK,华昊中天医药-B,医疗保健,医药生物,医疗保健--医药生物--制药--西药,外资企业,,,,,,,,,0.304321061,,,,,,,
H,2565.HK,派格生物医药-B,医疗保健,医药生物,医疗保健--医药生物--制药--西药,公众企业,,,,,,,,,0.304321061,,,,,,,
H,2566.HK,九源基因,医疗保健,医药生物,医疗保健--医药生物--制药--西药,公众企业,,,119413000,9720000,1183200000,0.109138776,,,0.304321061,,,,,,,
H,2570.HK,重塑能源,可选消费,汽车与零配件,可选消费--汽车与零配件--汽车零配件--汽车零配件与设备,公众企业,,,-572802000,50058000,2494243000,-0.209580221,,,0.210639479,,,,,,,
H,2571.HK,赛目科技,信息技术,硬件设备,信息技术--硬件设备--电子设备、仪器和元件--电子制造服务,民营企业,109971000,71203000,37747000,271000,315964000,0.120323834,18.51572725,0.000107115,0.429954507,0.841871904,0.408725937,0.036009493,0.363059352,2.414704771,0.018941357,782.7548
H,2573.HK,新琪安,材料,化工,材料--化工--基础化工--商品化工,民营企业,,,19080000,5268000,686975000,0.035442338,,,0.271146269,,,,,,,
H,2575.HK,轩竹生物-B,医疗保健,医药生物,医疗保健--医药生物--生物科技Ⅲ--生物科技Ⅳ,民营企业,,,,,,,,,0.304321061,,,,,,,
H,2576.HK,太美医疗科技,医疗保健,医药生物,医疗保健--医药生物--生命科学工具和服务Ⅲ--生命科学工具和服务Ⅳ,民营企业,,,-479611000,2709000,1804770000,-0.264245305,,,0.304321061,,,,,,,
H,2577.HK,英诺赛科,信息技术,半导体,信息技术--半导体--半导体产品--分立器件,外资企业,,,-3399342000,93273000,6621764000,-0.499273154,,,0.497663962,,,,,,,
H,2579.HK,中伟新材,材料,化工,材料--化工--多元化工Ⅲ--特种化工,民营企业,9864111074,7412545260,938952084.2,105483048.1,28199762284,0.037037019,23.01216886,0.26037891,0.271146269,0.924955226,0.189338223,0.272534769,0.61104582,1.399062824,0.106068867,39.9733
H,2582.HK,国富氢能,工业,机械,工业--机械--机械Ⅲ--工业机械,公众企业,,,-71187000,5177000,1109297000,-0.059506156,,,0.190486512,,,,,,,
H,2583.HK,西普尼,可选消费,家电Ⅱ,可选消费--家电Ⅱ--家电Ⅲ--消费电子产品,民营企业,510957535.8,382150129.4,58852000,2810000,574665000,0.107300775,20.05179704,0.000702239,0.432049979,,0.785644862,0.030765142,0.173796724,5.639245201,0.010361931,
H,2585.HK,梦金园,可选消费,纺织服装Ⅱ,可选消费--纺织服装Ⅱ--纺织服装Ⅲ--服装、服饰与奢侈品,民营企业,3340404000,10834468000,220618000,64161000,3695282000,0.077065566,21.92935759,0.857857259,0.74602141,,0.26867828,0.078782087,0.606570343,1.462415064,0.023679172,
H,2589.HK,沪上阿姨,可选消费,消费者服务,可选消费--消费者服务--酒店、餐馆与休闲--餐馆,民营企业,,,83399000,2592000,602494000,0.142725073,,,1,,,,,,,
